metric,sample_num,plot,date,treatment,treatment_label,depth_cm,depth_label,value,metric_label,multiplier,metric_order,value_plot
mean_ai,44,3,2023-05-30,control,Control,10,0-10 cm,0.443490495865145,"Aromaticity
(mean AI_mod)",1,5,0.443490495865145
mean_ai,45,3,2023-12-27,control,Control,10,0-10 cm,0.418268102480814,"Aromaticity
(mean AI_mod)",1,5,0.418268102480814
mean_ai,46,3,2024-04-16,control,Control,10,0-10 cm,0.411510564484792,"Aromaticity
(mean AI_mod)",1,5,0.411510564484792
mean_ai,47,3,2024-04-30,control,Control,10,0-10 cm,0.468110439363527,"Aromaticity
(mean AI_mod)",1,5,0.468110439363527
mean_ai,14,2,2017-05-31,warmed,Warmed,10,0-10 cm,0.158675570557609,"Aromaticity
(mean AI_mod)",1,5,0.158675570557609
mean_ai,89,6,2017-05-31,warmed,Warmed,10,0-10 cm,0.255023159340681,"Aromaticity
(mean AI_mod)",1,5,0.255023159340681
mean_ai,48,4,2017-10-20,warmed,Warmed,10,0-10 cm,0.242731072225305,"Aromaticity
(mean AI_mod)",1,5,0.242731072225305
mean_ai,15,2,2017-12-06,warmed,Warmed,10,0-10 cm,0.307614272511809,"Aromaticity
(mean AI_mod)",1,5,0.307614272511809
mean_ai,49,4,2017-12-06,warmed,Warmed,10,0-10 cm,0.171952207070271,"Aromaticity
(mean AI_mod)",1,5,0.171952207070271
mean_ai,50,4,2018-01-17,warmed,Warmed,10,0-10 cm,0.239399775460842,"Aromaticity
(mean AI_mod)",1,5,0.239399775460842
mean_ai,51,4,2018-01-30,warmed,Warmed,10,0-10 cm,0.151314812006896,"Aromaticity
(mean AI_mod)",1,5,0.151314812006896
mean_ai,52,4,2018-02-13,warmed,Warmed,10,0-10 cm,0.228552230150856,"Aromaticity
(mean AI_mod)",1,5,0.228552230150856
mean_ai,53,4,2018-02-27,warmed,Warmed,10,0-10 cm,0.192724101253054,"Aromaticity
(mean AI_mod)",1,5,0.192724101253054
mean_ai,16,2,2018-05-09,warmed,Warmed,10,0-10 cm,0.291704778721419,"Aromaticity
(mean AI_mod)",1,5,0.291704778721419
mean_ai,54,4,2018-05-09,warmed,Warmed,10,0-10 cm,0.187529792108267,"Aromaticity
(mean AI_mod)",1,5,0.187529792108267
mean_ai,17,2,2018-05-22,warmed,Warmed,10,0-10 cm,0.378553020585768,"Aromaticity
(mean AI_mod)",1,5,0.378553020585768
mean_ai,55,4,2018-05-22,warmed,Warmed,10,0-10 cm,0.217157035607724,"Aromaticity
(mean AI_mod)",1,5,0.217157035607724
mean_ai,18,2,2018-10-10,warmed,Warmed,10,0-10 cm,0.327342750388283,"Aromaticity
(mean AI_mod)",1,5,0.327342750388283
mean_ai,90,6,2018-10-10,warmed,Warmed,10,0-10 cm,0.353522311065948,"Aromaticity
(mean AI_mod)",1,5,0.353522311065948
mean_ai,56,4,2018-10-23,warmed,Warmed,10,0-10 cm,0.185417705148208,"Aromaticity
(mean AI_mod)",1,5,0.185417705148208
mean_ai,91,6,2018-10-23,warmed,Warmed,10,0-10 cm,0.339473227201711,"Aromaticity
(mean AI_mod)",1,5,0.339473227201711
mean_ai,19,2,2018-11-07,warmed,Warmed,10,0-10 cm,0.325029434695226,"Aromaticity
(mean AI_mod)",1,5,0.325029434695226
mean_ai,57,4,2018-11-07,warmed,Warmed,10,0-10 cm,0.202955616680932,"Aromaticity
(mean AI_mod)",1,5,0.202955616680932
mean_ai,20,2,2019-09-10,warmed,Warmed,10,0-10 cm,0.248724752744029,"Aromaticity
(mean AI_mod)",1,5,0.248724752744029
mean_ai,92,6,2019-09-10,warmed,Warmed,10,0-10 cm,0.324548784507111,"Aromaticity
(mean AI_mod)",1,5,0.324548784507111
mean_ai,58,4,2019-11-05,warmed,Warmed,10,0-10 cm,0.164338835661443,"Aromaticity
(mean AI_mod)",1,5,0.164338835661443
mean_ai,21,2,2019-12-03,warmed,Warmed,10,0-10 cm,0.32850647411297,"Aromaticity
(mean AI_mod)",1,5,0.32850647411297
mean_ai,59,4,2019-12-17,warmed,Warmed,10,0-10 cm,0.189235727073361,"Aromaticity
(mean AI_mod)",1,5,0.189235727073361
mean_ai,93,6,2019-12-17,warmed,Warmed,10,0-10 cm,0.357907034208932,"Aromaticity
(mean AI_mod)",1,5,0.357907034208932
mean_ai,60,4,2019-12-31,warmed,Warmed,10,0-10 cm,0.199250394232162,"Aromaticity
(mean AI_mod)",1,5,0.199250394232162
mean_ai,22,2,2020-01-28,warmed,Warmed,10,0-10 cm,0.334864171765526,"Aromaticity
(mean AI_mod)",1,5,0.334864171765526
mean_ai,61,4,2020-01-28,warmed,Warmed,10,0-10 cm,0.178672763391676,"Aromaticity
(mean AI_mod)",1,5,0.178672763391676
mean_ai,94,6,2020-01-28,warmed,Warmed,10,0-10 cm,0.191800137896808,"Aromaticity
(mean AI_mod)",1,5,0.191800137896808
mean_ai,95,6,2020-02-25,warmed,Warmed,10,0-10 cm,0.31728553115832,"Aromaticity
(mean AI_mod)",1,5,0.31728553115832
mean_ai,62,4,2020-03-10,warmed,Warmed,10,0-10 cm,0.229256202676883,"Aromaticity
(mean AI_mod)",1,5,0.229256202676883
mean_ai,96,6,2020-03-10,warmed,Warmed,10,0-10 cm,0.293538346085942,"Aromaticity
(mean AI_mod)",1,5,0.293538346085942
mean_ai,97,6,2020-07-28,warmed,Warmed,10,0-10 cm,0.306957965310073,"Aromaticity
(mean AI_mod)",1,5,0.306957965310073
mean_ai,98,6,2020-09-09,warmed,Warmed,10,0-10 cm,0.317104098401129,"Aromaticity
(mean AI_mod)",1,5,0.317104098401129
mean_ai,99,6,2020-10-06,warmed,Warmed,10,0-10 cm,0.349217992440026,"Aromaticity
(mean AI_mod)",1,5,0.349217992440026
mean_ai,100,6,2020-11-05,warmed,Warmed,10,0-10 cm,0.24304401663648,"Aromaticity
(mean AI_mod)",1,5,0.24304401663648
mean_ai,101,6,2021-02-09,warmed,Warmed,10,0-10 cm,0.354129406858293,"Aromaticity
(mean AI_mod)",1,5,0.354129406858293
mean_ai,102,6,2021-02-23,warmed,Warmed,10,0-10 cm,0.336641260853693,"Aromaticity
(mean AI_mod)",1,5,0.336641260853693
mean_ai,103,6,2021-06-03,warmed,Warmed,10,0-10 cm,0.332088331764407,"Aromaticity
(mean AI_mod)",1,5,0.332088331764407
mean_ai,23,2,2021-12-15,warmed,Warmed,10,0-10 cm,0.35598808033434,"Aromaticity
(mean AI_mod)",1,5,0.35598808033434
mean_ai,63,4,2021-12-15,warmed,Warmed,10,0-10 cm,0.351780354691493,"Aromaticity
(mean AI_mod)",1,5,0.351780354691493
mean_ai,104,6,2021-12-15,warmed,Warmed,10,0-10 cm,0.418942671239169,"Aromaticity
(mean AI_mod)",1,5,0.418942671239169
mean_ai,24,2,2022-08-23,warmed,Warmed,10,0-10 cm,0.352859843853683,"Aromaticity
(mean AI_mod)",1,5,0.352859843853683
mean_ai,105,6,2022-08-23,warmed,Warmed,10,0-10 cm,0.418299148137821,"Aromaticity
(mean AI_mod)",1,5,0.418299148137821
mean_ai,64,4,2022-09-08,warmed,Warmed,10,0-10 cm,0.357766173923057,"Aromaticity
(mean AI_mod)",1,5,0.357766173923057
mean_ai,106,6,2022-09-08,warmed,Warmed,10,0-10 cm,0.506661274479838,"Aromaticity
(mean AI_mod)",1,5,0.506661274479838
mean_ai,25,2,2022-11-16,warmed,Warmed,10,0-10 cm,0.371384460410303,"Aromaticity
(mean AI_mod)",1,5,0.371384460410303
mean_ai,65,4,2022-11-16,warmed,Warmed,10,0-10 cm,0.335200288193618,"Aromaticity
(mean AI_mod)",1,5,0.335200288193618
mean_ai,107,6,2022-11-16,warmed,Warmed,10,0-10 cm,0.391972934910907,"Aromaticity
(mean AI_mod)",1,5,0.391972934910907
mean_ai,66,4,2023-05-30,warmed,Warmed,10,0-10 cm,0.373461879746884,"Aromaticity
(mean AI_mod)",1,5,0.373461879746884
mean_ai,67,4,2023-12-27,warmed,Warmed,10,0-10 cm,0.337892586325357,"Aromaticity
(mean AI_mod)",1,5,0.337892586325357
mean_ai,68,4,2024-04-16,warmed,Warmed,10,0-10 cm,0.367354365934156,"Aromaticity
(mean AI_mod)",1,5,0.367354365934156
mean_ai,69,4,2024-04-30,warmed,Warmed,10,0-10 cm,0.354086266677145,"Aromaticity
(mean AI_mod)",1,5,0.354086266677145
mean_ai,126,3,2017-05-31,control,Control,30,10-30 cm,0.396945719586217,"Aromaticity
(mean AI_mod)",1,5,0.396945719586217
mean_ai,127,3,2017-11-22,control,Control,30,10-30 cm,0.430059607202479,"Aromaticity
(mean AI_mod)",1,5,0.430059607202479
mean_ai,128,3,2017-12-06,control,Control,30,10-30 cm,0.197287247757467,"Aromaticity
(mean AI_mod)",1,5,0.197287247757467
mean_ai,170,5,2017-12-06,control,Control,30,10-30 cm,0.405370801773448,"Aromaticity
(mean AI_mod)",1,5,0.405370801773448
mean_ai,129,3,2018-01-03,control,Control,30,10-30 cm,0.313242106957265,"Aromaticity
(mean AI_mod)",1,5,0.313242106957265
mean_ai,130,3,2018-01-30,control,Control,30,10-30 cm,0.460642087831261,"Aromaticity
(mean AI_mod)",1,5,0.460642087831261
mean_ai,131,3,2018-02-27,control,Control,30,10-30 cm,0.362080760790396,"Aromaticity
(mean AI_mod)",1,5,0.362080760790396
mean_ai,171,5,2018-03-27,control,Control,30,10-30 cm,0.450971197047889,"Aromaticity
(mean AI_mod)",1,5,0.450971197047889
mean_ai,132,3,2018-05-09,control,Control,30,10-30 cm,0.373141605543494,"Aromaticity
(mean AI_mod)",1,5,0.373141605543494
mean_ai,172,5,2018-05-09,control,Control,30,10-30 cm,0.3784870204861,"Aromaticity
(mean AI_mod)",1,5,0.3784870204861
mean_ai,133,3,2018-11-07,control,Control,30,10-30 cm,0.37892034129111,"Aromaticity
(mean AI_mod)",1,5,0.37892034129111
mean_ai,134,3,2019-09-10,control,Control,30,10-30 cm,0.385593219156948,"Aromaticity
(mean AI_mod)",1,5,0.385593219156948
mean_ai,135,3,2019-12-03,control,Control,30,10-30 cm,0.451817471983369,"Aromaticity
(mean AI_mod)",1,5,0.451817471983369
mean_ai,136,3,2020-01-14,control,Control,30,10-30 cm,0.385612583533471,"Aromaticity
(mean AI_mod)",1,5,0.385612583533471
mean_ai,108,1,2020-02-25,control,Control,30,10-30 cm,0.387611154003204,"Aromaticity
(mean AI_mod)",1,5,0.387611154003204
mean_ai,137,3,2020-02-25,control,Control,30,10-30 cm,0.410331735191356,"Aromaticity
(mean AI_mod)",1,5,0.410331735191356
mean_ai,138,3,2020-03-10,control,Control,30,10-30 cm,0.413825408918754,"Aromaticity
(mean AI_mod)",1,5,0.413825408918754
mean_ai,139,3,2020-07-28,control,Control,30,10-30 cm,0.425741254252389,"Aromaticity
(mean AI_mod)",1,5,0.425741254252389
mean_ai,173,5,2020-07-28,control,Control,30,10-30 cm,0.382837826239879,"Aromaticity
(mean AI_mod)",1,5,0.382837826239879
mean_ai,140,3,2020-09-09,control,Control,30,10-30 cm,0.412904113622024,"Aromaticity
(mean AI_mod)",1,5,0.412904113622024
mean_ai,141,3,2020-10-06,control,Control,30,10-30 cm,0.436483129315905,"Aromaticity
(mean AI_mod)",1,5,0.436483129315905
mean_ai,174,5,2020-10-06,control,Control,30,10-30 cm,0.406637566940857,"Aromaticity
(mean AI_mod)",1,5,0.406637566940857
mean_ai,142,3,2020-11-05,control,Control,30,10-30 cm,0.443343714644679,"Aromaticity
(mean AI_mod)",1,5,0.443343714644679
mean_ai,175,5,2020-11-05,control,Control,30,10-30 cm,0.397943687859302,"Aromaticity
(mean AI_mod)",1,5,0.397943687859302
mean_ai,143,3,2020-12-29,control,Control,30,10-30 cm,0.432471480785076,"Aromaticity
(mean AI_mod)",1,5,0.432471480785076
mean_ai,144,3,2021-02-09,control,Control,30,10-30 cm,0.393977429873982,"Aromaticity
(mean AI_mod)",1,5,0.393977429873982
mean_ai,176,5,2021-02-23,control,Control,30,10-30 cm,0.416275508829032,"Aromaticity
(mean AI_mod)",1,5,0.416275508829032
mean_ai,145,3,2021-06-03,control,Control,30,10-30 cm,0.375999970944111,"Aromaticity
(mean AI_mod)",1,5,0.375999970944111
mean_ai,109,1,2021-09-21,control,Control,30,10-30 cm,0.302524565074836,"Aromaticity
(mean AI_mod)",1,5,0.302524565074836
mean_ai,146,3,2021-12-15,control,Control,30,10-30 cm,0.427280412404715,"Aromaticity
(mean AI_mod)",1,5,0.427280412404715
mean_ai,110,1,2022-08-23,control,Control,30,10-30 cm,0.486417129650679,"Aromaticity
(mean AI_mod)",1,5,0.486417129650679
mean_ai,177,5,2022-08-23,control,Control,30,10-30 cm,0.400159855845777,"Aromaticity
(mean AI_mod)",1,5,0.400159855845777
mean_ai,111,1,2022-09-08,control,Control,30,10-30 cm,0.435294963579448,"Aromaticity
(mean AI_mod)",1,5,0.435294963579448
mean_ai,178,5,2022-09-08,control,Control,30,10-30 cm,0.357330153881878,"Aromaticity
(mean AI_mod)",1,5,0.357330153881878
mean_ai,179,5,2022-11-01,control,Control,30,10-30 cm,0.431755064675466,"Aromaticity
(mean AI_mod)",1,5,0.431755064675466
mean_ai,112,1,2022-11-16,control,Control,30,10-30 cm,0.415680682252643,"Aromaticity
(mean AI_mod)",1,5,0.415680682252643
mean_ai,113,1,2023-01-12,control,Control,30,10-30 cm,0.42393373543597,"Aromaticity
(mean AI_mod)",1,5,0.42393373543597
mean_ai,180,5,2023-01-12,control,Control,30,10-30 cm,0.366656105512635,"Aromaticity
(mean AI_mod)",1,5,0.366656105512635
mean_ai,181,5,2023-02-07,control,Control,30,10-30 cm,0.375744062047734,"Aromaticity
(mean AI_mod)",1,5,0.375744062047734
mean_ai,182,5,2023-05-02,control,Control,30,10-30 cm,0.323971679399101,"Aromaticity
(mean AI_mod)",1,5,0.323971679399101
mean_ai,114,1,2023-05-30,control,Control,30,10-30 cm,0.450332072273732,"Aromaticity
(mean AI_mod)",1,5,0.450332072273732
mean_ai,147,3,2023-05-30,control,Control,30,10-30 cm,0.411768592920374,"Aromaticity
(mean AI_mod)",1,5,0.411768592920374
mean_ai,115,1,2023-08-22,control,Control,30,10-30 cm,0.39694100142961,"Aromaticity
(mean AI_mod)",1,5,0.39694100142961
mean_ai,183,5,2023-10-03,control,Control,30,10-30 cm,0.355648634758467,"Aromaticity
(mean AI_mod)",1,5,0.355648634758467
mean_ai,116,1,2023-12-12,control,Control,30,10-30 cm,0.43759739846151,"Aromaticity
(mean AI_mod)",1,5,0.43759739846151
mean_ai,184,5,2024-04-30,control,Control,30,10-30 cm,0.339901467498423,"Aromaticity
(mean AI_mod)",1,5,0.339901467498423
mean_ai,148,4,2017-05-31,warmed,Warmed,30,10-30 cm,0.496728376950273,"Aromaticity
(mean AI_mod)",1,5,0.496728376950273
mean_ai,149,4,2017-11-22,warmed,Warmed,30,10-30 cm,0.440289682938801,"Aromaticity
(mean AI_mod)",1,5,0.440289682938801
mean_ai,150,4,2017-12-06,warmed,Warmed,30,10-30 cm,0.404105591426889,"Aromaticity
(mean AI_mod)",1,5,0.404105591426889
mean_ai,185,6,2017-12-06,warmed,Warmed,30,10-30 cm,0.194627962661491,"Aromaticity
(mean AI_mod)",1,5,0.194627962661491
mean_ai,152,4,2018-01-30,warmed,Warmed,30,10-30 cm,0.336175447474111,"Aromaticity
(mean AI_mod)",1,5,0.336175447474111
mean_ai,153,4,2018-02-27,warmed,Warmed,30,10-30 cm,0.418937706284672,"Aromaticity
(mean AI_mod)",1,5,0.418937706284672
mean_ai,154,4,2018-05-09,warmed,Warmed,30,10-30 cm,0.353140095315824,"Aromaticity
(mean AI_mod)",1,5,0.353140095315824
mean_ai,155,4,2018-11-07,warmed,Warmed,30,10-30 cm,0.34847821962647,"Aromaticity
(mean AI_mod)",1,5,0.34847821962647
mean_ai,156,4,2019-09-10,warmed,Warmed,30,10-30 cm,0.334029879868421,"Aromaticity
(mean AI_mod)",1,5,0.334029879868421
mean_ai,157,4,2019-12-03,warmed,Warmed,30,10-30 cm,0.35046286782684,"Aromaticity
(mean AI_mod)",1,5,0.35046286782684
mean_ai,158,4,2020-01-14,warmed,Warmed,30,10-30 cm,0.346104690033676,"Aromaticity
(mean AI_mod)",1,5,0.346104690033676
mean_ai,117,2,2020-02-25,warmed,Warmed,30,10-30 cm,0.392285837164694,"Aromaticity
(mean AI_mod)",1,5,0.392285837164694
mean_ai,159,4,2020-02-25,warmed,Warmed,30,10-30 cm,0.343916801099788,"Aromaticity
(mean AI_mod)",1,5,0.343916801099788
mean_ai,160,4,2020-03-10,warmed,Warmed,30,10-30 cm,0.361751128151278,"Aromaticity
(mean AI_mod)",1,5,0.361751128151278
mean_ai,161,4,2020-07-28,warmed,Warmed,30,10-30 cm,0.383378043058354,"Aromaticity
(mean AI_mod)",1,5,0.383378043058354
mean_ai,162,4,2020-09-09,warmed,Warmed,30,10-30 cm,0.416030130974144,"Aromaticity
(mean AI_mod)",1,5,0.416030130974144
mean_ai,186,6,2020-09-09,warmed,Warmed,30,10-30 cm,0.287755232375756,"Aromaticity
(mean AI_mod)",1,5,0.287755232375756
mean_ai,163,4,2020-10-06,warmed,Warmed,30,10-30 cm,0.371270407473543,"Aromaticity
(mean AI_mod)",1,5,0.371270407473543
mean_ai,187,6,2020-10-06,warmed,Warmed,30,10-30 cm,0.157743106986438,"Aromaticity
(mean AI_mod)",1,5,0.157743106986438
mean_ai,164,4,2020-11-05,warmed,Warmed,30,10-30 cm,0.359501240668602,"Aromaticity
(mean AI_mod)",1,5,0.359501240668602
mean_ai,165,4,2020-12-29,warmed,Warmed,30,10-30 cm,0.353117005904267,"Aromaticity
(mean AI_mod)",1,5,0.353117005904267
mean_ai,166,4,2021-02-09,warmed,Warmed,30,10-30 cm,0.372679867759219,"Aromaticity
(mean AI_mod)",1,5,0.372679867759219
mean_ai,188,6,2021-02-23,warmed,Warmed,30,10-30 cm,0.158482244142738,"Aromaticity
(mean AI_mod)",1,5,0.158482244142738
mean_ai,167,4,2021-06-03,warmed,Warmed,30,10-30 cm,0.44800934260887,"Aromaticity
(mean AI_mod)",1,5,0.44800934260887
mean_ai,118,2,2021-09-21,warmed,Warmed,30,10-30 cm,0.363029271043461,"Aromaticity
(mean AI_mod)",1,5,0.363029271043461
mean_ai,168,4,2021-12-15,warmed,Warmed,30,10-30 cm,0.363773518538664,"Aromaticity
(mean AI_mod)",1,5,0.363773518538664
mean_ai,119,2,2022-08-23,warmed,Warmed,30,10-30 cm,0.45107353011876,"Aromaticity
(mean AI_mod)",1,5,0.45107353011876
mean_ai,189,6,2022-08-23,warmed,Warmed,30,10-30 cm,0.474291693582046,"Aromaticity
(mean AI_mod)",1,5,0.474291693582046
mean_ai,120,2,2022-09-08,warmed,Warmed,30,10-30 cm,0.258890597706387,"Aromaticity
(mean AI_mod)",1,5,0.258890597706387
mean_ai,190,6,2022-09-08,warmed,Warmed,30,10-30 cm,0.415653710678779,"Aromaticity
(mean AI_mod)",1,5,0.415653710678779
mean_ai,191,6,2022-11-01,warmed,Warmed,30,10-30 cm,0.388574540621424,"Aromaticity
(mean AI_mod)",1,5,0.388574540621424
mean_ai,121,2,2022-11-16,warmed,Warmed,30,10-30 cm,0.36471942616342,"Aromaticity
(mean AI_mod)",1,5,0.36471942616342
mean_ai,122,2,2023-01-12,warmed,Warmed,30,10-30 cm,0.345163048686426,"Aromaticity
(mean AI_mod)",1,5,0.345163048686426
mean_ai,192,6,2023-01-12,warmed,Warmed,30,10-30 cm,0.40600461920106,"Aromaticity
(mean AI_mod)",1,5,0.40600461920106
mean_ai,193,6,2023-02-07,warmed,Warmed,30,10-30 cm,0.387108691802611,"Aromaticity
(mean AI_mod)",1,5,0.387108691802611
mean_ai,194,6,2023-05-02,warmed,Warmed,30,10-30 cm,0.383066290331761,"Aromaticity
(mean AI_mod)",1,5,0.383066290331761
mean_ai,123,2,2023-05-30,warmed,Warmed,30,10-30 cm,0.439906799379093,"Aromaticity
(mean AI_mod)",1,5,0.439906799379093
mean_ai,169,4,2023-05-30,warmed,Warmed,30,10-30 cm,0.415430403849716,"Aromaticity
(mean AI_mod)",1,5,0.415430403849716
mean_ai,124,2,2023-08-22,warmed,Warmed,30,10-30 cm,0.377104524647903,"Aromaticity
(mean AI_mod)",1,5,0.377104524647903
mean_ai,195,6,2023-10-03,warmed,Warmed,30,10-30 cm,0.414579136362201,"Aromaticity
(mean AI_mod)",1,5,0.414579136362201
mean_ai,125,2,2023-12-12,warmed,Warmed,30,10-30 cm,0.36531115333152,"Aromaticity
(mean AI_mod)",1,5,0.36531115333152
mean_ai,196,6,2024-04-30,warmed,Warmed,30,10-30 cm,0.393522259257159,"Aromaticity
(mean AI_mod)",1,5,0.393522259257159
frac_lignin,1,1,2017-05-31,control,Control,10,0-10 cm,0.638036809815951,"Lignin-like formulae
(%)",100,6,63.8036809815951
frac_lignin,70,5,2017-05-31,control,Control,10,0-10 cm,0.522776572668113,"Lignin-like formulae
(%)",100,6,52.2776572668113
frac_lignin,26,3,2017-10-20,control,Control,10,0-10 cm,0.365030674846626,"Lignin-like formulae
(%)",100,6,36.5030674846626
frac_lignin,2,1,2017-12-06,control,Control,10,0-10 cm,0.648148148148148,"Lignin-like formulae
(%)",100,6,64.8148148148148
frac_lignin,27,3,2017-12-06,control,Control,10,0-10 cm,0.603193376700177,"Lignin-like formulae
(%)",100,6,60.3193376700177
frac_lignin,28,3,2018-01-17,control,Control,10,0-10 cm,0.453900709219858,"Lignin-like formulae
(%)",100,6,45.3900709219858
frac_lignin,29,3,2018-01-30,control,Control,10,0-10 cm,0.496062992125984,"Lignin-like formulae
(%)",100,6,49.6062992125984
frac_lignin,30,3,2018-02-13,control,Control,10,0-10 cm,0.316666666666667,"Lignin-like formulae
(%)",100,6,31.6666666666667
frac_lignin,31,3,2018-02-27,control,Control,10,0-10 cm,0.276422764227642,"Lignin-like formulae
(%)",100,6,27.6422764227642
frac_lignin,3,1,2018-05-09,control,Control,10,0-10 cm,0.554307116104869,"Lignin-like formulae
(%)",100,6,55.4307116104869
frac_lignin,32,3,2018-05-09,control,Control,10,0-10 cm,0.252380952380952,"Lignin-like formulae
(%)",100,6,25.2380952380952
frac_lignin,4,1,2018-05-22,control,Control,10,0-10 cm,0.691860465116279,"Lignin-like formulae
(%)",100,6,69.1860465116279
frac_lignin,33,3,2018-05-22,control,Control,10,0-10 cm,0.283018867924528,"Lignin-like formulae
(%)",100,6,28.3018867924528
frac_lignin,5,1,2018-10-10,control,Control,10,0-10 cm,0.679611650485437,"Lignin-like formulae
(%)",100,6,67.9611650485437
frac_lignin,71,5,2018-10-10,control,Control,10,0-10 cm,0.509933774834437,"Lignin-like formulae
(%)",100,6,50.9933774834437
frac_lignin,34,3,2018-10-23,control,Control,10,0-10 cm,0.481481481481482,"Lignin-like formulae
(%)",100,6,48.1481481481482
frac_lignin,72,5,2018-10-23,control,Control,10,0-10 cm,0.486222222222222,"Lignin-like formulae
(%)",100,6,48.6222222222222
frac_lignin,6,1,2018-11-07,control,Control,10,0-10 cm,0.594405594405594,"Lignin-like formulae
(%)",100,6,59.4405594405594
frac_lignin,35,3,2018-11-07,control,Control,10,0-10 cm,0.166666666666667,"Lignin-like formulae
(%)",100,6,16.6666666666667
frac_lignin,7,1,2019-09-10,control,Control,10,0-10 cm,0.575704225352113,"Lignin-like formulae
(%)",100,6,57.5704225352113
frac_lignin,73,5,2019-09-10,control,Control,10,0-10 cm,0.564968152866242,"Lignin-like formulae
(%)",100,6,56.4968152866242
frac_lignin,36,3,2019-11-05,control,Control,10,0-10 cm,0.236363636363636,"Lignin-like formulae
(%)",100,6,23.6363636363636
frac_lignin,8,1,2019-12-03,control,Control,10,0-10 cm,0.715789473684211,"Lignin-like formulae
(%)",100,6,71.5789473684211
frac_lignin,37,3,2019-12-17,control,Control,10,0-10 cm,0.240963855421687,"Lignin-like formulae
(%)",100,6,24.0963855421687
frac_lignin,74,5,2019-12-17,control,Control,10,0-10 cm,0.485074626865672,"Lignin-like formulae
(%)",100,6,48.5074626865672
frac_lignin,38,3,2019-12-31,control,Control,10,0-10 cm,0.192708333333333,"Lignin-like formulae
(%)",100,6,19.2708333333333
frac_lignin,9,1,2020-01-28,control,Control,10,0-10 cm,0.674958540630183,"Lignin-like formulae
(%)",100,6,67.4958540630183
frac_lignin,39,3,2020-01-28,control,Control,10,0-10 cm,0.181818181818182,"Lignin-like formulae
(%)",100,6,18.1818181818182
frac_lignin,75,5,2020-01-28,control,Control,10,0-10 cm,0.554054054054054,"Lignin-like formulae
(%)",100,6,55.4054054054054
frac_lignin,76,5,2020-02-25,control,Control,10,0-10 cm,0.523224043715847,"Lignin-like formulae
(%)",100,6,52.3224043715847
frac_lignin,40,3,2020-03-10,control,Control,10,0-10 cm,0.232558139534884,"Lignin-like formulae
(%)",100,6,23.2558139534884
frac_lignin,77,5,2020-03-10,control,Control,10,0-10 cm,0.545323741007194,"Lignin-like formulae
(%)",100,6,54.5323741007194
frac_lignin,78,5,2020-07-28,control,Control,10,0-10 cm,0.575532900834106,"Lignin-like formulae
(%)",100,6,57.5532900834106
frac_lignin,79,5,2020-09-09,control,Control,10,0-10 cm,0.564334085778781,"Lignin-like formulae
(%)",100,6,56.4334085778781
frac_lignin,80,5,2020-10-06,control,Control,10,0-10 cm,0.506702412868633,"Lignin-like formulae
(%)",100,6,50.6702412868633
frac_lignin,81,5,2020-11-05,control,Control,10,0-10 cm,0.493939393939394,"Lignin-like formulae
(%)",100,6,49.3939393939394
frac_lignin,82,5,2021-02-09,control,Control,10,0-10 cm,0.447702834799609,"Lignin-like formulae
(%)",100,6,44.7702834799609
frac_lignin,83,5,2021-02-23,control,Control,10,0-10 cm,0.459667852906287,"Lignin-like formulae
(%)",100,6,45.9667852906287
frac_lignin,84,5,2021-06-03,control,Control,10,0-10 cm,0.482931726907631,"Lignin-like formulae
(%)",100,6,48.2931726907631
frac_lignin,10,1,2021-12-15,control,Control,10,0-10 cm,0.492857142857143,"Lignin-like formulae
(%)",100,6,49.2857142857143
frac_lignin,41,3,2021-12-15,control,Control,10,0-10 cm,0.286231884057971,"Lignin-like formulae
(%)",100,6,28.6231884057971
frac_lignin,85,5,2021-12-15,control,Control,10,0-10 cm,0.444918872758326,"Lignin-like formulae
(%)",100,6,44.4918872758326
frac_lignin,11,1,2022-08-23,control,Control,10,0-10 cm,0.432203389830509,"Lignin-like formulae
(%)",100,6,43.2203389830509
frac_lignin,86,5,2022-08-23,control,Control,10,0-10 cm,0.498015873015873,"Lignin-like formulae
(%)",100,6,49.8015873015873
frac_lignin,12,1,2022-09-08,control,Control,10,0-10 cm,0.626297577854671,"Lignin-like formulae
(%)",100,6,62.6297577854671
frac_lignin,42,3,2022-09-08,control,Control,10,0-10 cm,0.198019801980198,"Lignin-like formulae
(%)",100,6,19.8019801980198
frac_lignin,87,5,2022-09-08,control,Control,10,0-10 cm,0.520408163265306,"Lignin-like formulae
(%)",100,6,52.0408163265306
frac_lignin,13,1,2022-11-16,control,Control,10,0-10 cm,0.485868102288022,"Lignin-like formulae
(%)",100,6,48.5868102288022
frac_lignin,43,3,2022-11-16,control,Control,10,0-10 cm,0.294840294840295,"Lignin-like formulae
(%)",100,6,29.4840294840295
frac_lignin,88,5,2022-11-16,control,Control,10,0-10 cm,0.459911894273128,"Lignin-like formulae
(%)",100,6,45.9911894273128
frac_lignin,44,3,2023-05-30,control,Control,10,0-10 cm,0.255555555555556,"Lignin-like formulae
(%)",100,6,25.5555555555556
frac_lignin,45,3,2023-12-27,control,Control,10,0-10 cm,0.272727272727273,"Lignin-like formulae
(%)",100,6,27.2727272727273
frac_lignin,46,3,2024-04-16,control,Control,10,0-10 cm,0.266932270916335,"Lignin-like formulae
(%)",100,6,26.6932270916335
