metric,metric_label,metric_order,plot,treatment_label,depth_label,date_1,date_2,lag_days,z_1,z_2,raw_1,raw_2,lag_bin,scaled_semivar,abs_raw_change
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-01-28,2020-09-09,225,-1.10366544523195,-0.13105097106979,370,886,181-365 d,0.472989457674871,516
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-01-28,2020-10-06,252,-1.10366544523195,-0.394938619098284,370,746,181-365 d,0.251146857040752,376
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-01-28,2020-11-05,282,-1.10366544523195,0.687000737818542,370,1320,181-365 d,1.60324268956031,950
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-01-28,2021-02-09,378,-1.10366544523195,0.127181941643808,370,1023,>365 d,0.757492644889445,653
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-01-28,2021-02-23,392,-1.10366544523195,1.37687844623589,370,1686,>365 d,3.07654899874922,1316
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-01-28,2021-06-03,492,-1.10366544523195,0.0762893238097414,370,996,>365 d,0.696146628492119,626
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-01-28,2021-12-15,687,-1.10366544523195,2.61338056842655,370,2342,>365 d,6.90821553382727,1972
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-01-28,2022-08-23,938,-1.10366544523195,0.0989082650693266,370,1008,>365 d,0.723091764353893,638
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-01-28,2022-09-08,954,-1.10366544523195,-1.24691873987599,370,294,>365 d,0.010260753213186,76
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-01-28,2022-11-16,1023,-1.10366544523195,0.338292060066603,370,1135,>365 d,1.03962072354342,765
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-02-25,2020-03-10,14,-0.421327383901133,-0.491069119451521,732,695,00-45 d,0.00243195483879011,37
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-02-25,2020-07-28,154,-0.421327383901133,0.232737000855206,732,1079,91-180 d,0.213900109703344,347
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-02-25,2020-09-09,197,-0.421327383901133,-0.13105097106979,732,886,181-365 d,0.0421301979231162,154
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-02-25,2020-10-06,224,-0.421327383901133,-0.394938619098284,732,746,181-365 d,0.000348183453910052,14
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-02-25,2020-11-05,254,-0.421327383901133,0.687000737818542,732,1320,181-365 d,0.614195612697331,588
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-02-25,2021-02-09,350,-0.421327383901133,0.127181941643808,732,1023,181-365 d,0.150431240104883,291
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-02-25,2021-02-23,364,-0.421327383901133,1.37687844623589,732,1686,181-365 d,1.61677210376939,954
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-02-25,2021-06-03,464,-0.421327383901133,0.0762893238097414,732,996,>365 d,0.123811193896505,264
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-02-25,2021-12-15,659,-0.421327383901133,2.61338056842655,732,2342,>365 d,4.60472617796043,1610
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-02-25,2022-08-23,910,-0.421327383901133,0.0989082650693266,732,1008,>365 d,0.135322565229858,276
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-02-25,2022-09-08,926,-0.421327383901133,-1.24691873987599,732,294,>365 d,0.340800543530204,438
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-02-25,2022-11-16,995,-0.421327383901133,0.338292060066603,732,1135,>365 d,0.288510849826926,403
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-03-10,2020-07-28,140,-0.491069119451521,0.232737000855206,695,1079,91-180 d,0.261947649896738,384
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-03-10,2020-09-09,183,-0.491069119451521,-0.13105097106979,695,886,181-365 d,0.0648065335821051,191
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-03-10,2020-10-06,210,-0.491069119451521,-0.394938619098284,695,746,181-365 d,0.00462053654908186,51
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-03-10,2020-11-05,240,-0.491069119451521,0.687000737818542,695,1320,181-365 d,0.693924294304153,625
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-03-10,2021-02-09,336,-0.491069119451521,0.127181941643808,695,1023,181-365 d,0.19111718727275,328
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-03-10,2021-02-23,350,-0.491069119451521,1.37687844623589,695,1686,181-365 d,1.74461405407876,991
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-03-10,2021-06-03,450,-0.491069119451521,0.0762893238097414,695,996,>365 d,0.160947801569921,301
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-03-10,2021-12-15,645,-0.491069119451521,2.61338056842655,695,2342,>365 d,4.81880393228312,1647
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-03-10,2022-08-23,896,-0.491069119451521,0.0989082650693266,695,1008,>365 d,0.17403665712303,313
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-03-10,2022-09-08,912,-0.491069119451521,-1.24691873987599,695,294,>365 d,0.285654324347909,401
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-03-10,2022-11-16,981,-0.491069119451521,0.338292060066603,695,1135,>365 d,0.343919983045847,440
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-07-28,2020-09-09,43,0.232737000855206,-0.13105097106979,1079,886,00-45 d,0.0661708442586506,193
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-07-28,2020-10-06,70,0.232737000855206,-0.394938619098284,1079,746,46-90 d,0.196988341941998,333
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-07-28,2020-11-05,100,0.232737000855206,0.687000737818542,1079,1320,91-180 d,0.103177771359947,241
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-07-28,2021-02-09,196,0.232737000855206,0.127181941643808,1079,1023,181-365 d,0.00557093526256082,56
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-07-28,2021-02-23,210,0.232737000855206,1.37687844623589,1079,1686,181-365 d,0.654529823518901,607
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-07-28,2021-06-03,310,0.232737000855206,0.0762893238097414,1079,996,181-365 d,0.0122379378264609,83
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-07-28,2021-12-15,505,0.232737000855206,2.61338056842655,1079,2342,>365 d,2.8337318979094,1263
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-07-28,2022-08-23,756,0.232737000855206,0.0989082650693266,1079,1008,>365 d,0.00895506526102331,71
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-07-28,2022-09-08,772,0.232737000855206,-1.24691873987599,1079,294,>365 d,1.0946905555394,785
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-07-28,2022-11-16,841,0.232737000855206,0.338292060066603,1079,1135,>365 d,0.00557093526256082,56
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-09-09,2020-10-06,27,-0.13105097106979,-0.394938619098284,886,746,00-45 d,0.0348183453910052,140
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-09-09,2020-11-05,57,-0.13105097106979,0.687000737818542,886,1320,46-90 d,0.33460429920756,434
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-09-09,2021-02-09,153,-0.13105097106979,0.127181941643808,886,1023,91-180 d,0.0333421186042743,137
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-09-09,2021-02-23,167,-0.13105097106979,1.37687844623589,886,1686,91-180 d,1.13692556378792,800
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-09-09,2021-06-03,267,-0.13105097106979,0.0762893238097414,886,996,181-365 d,0.0214949989403654,110
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-09-09,2021-12-15,462,-0.13105097106979,2.61338056842655,886,2342,>365 d,3.76595223749112,1456
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-09-09,2022-08-23,713,-0.13105097106979,0.0989082650693266,886,1008,>365 d,0.0264406251428429,122
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-09-09,2022-09-08,729,-0.13105097106979,-1.24691873987599,886,294,>365 d,0.622580438730267,592
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-09-09,2022-11-16,798,-0.13105097106979,0.338292060066603,886,1135,>365 d,0.110141440438149,249
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-10-06,2020-11-05,30,-0.394938619098284,0.687000737818542,746,1320,00-45 d,0.585296386022797,574
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-10-06,2021-02-09,126,-0.394938619098284,0.127181941643808,746,1023,91-180 d,0.136304939974818,277
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-10-06,2021-02-23,140,-0.394938619098284,1.37687844623589,746,1686,91-180 d,1.5696678565047,940
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-10-06,2021-06-03,240,-0.394938619098284,0.0762893238097414,746,996,181-365 d,0.111027887088664,250
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-10-06,2021-12-15,435,-0.394938619098284,2.61338056842655,746,2342,>365 d,4.52499216701503,1596
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-10-06,2022-08-23,686,-0.394938619098284,0.0989082650693266,746,1008,>365 d,0.121942372501028,262
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-10-06,2022-09-08,702,-0.394938619098284,-1.24691873987599,746,294,>365 d,0.3629350631002,452
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-10-06,2022-11-16,771,-0.394938619098284,0.338292060066603,746,1135,>365 d,0.268813614434301,389
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-11-05,2021-02-09,96,0.687000737818542,0.127181941643808,1320,1023,91-180 d,0.156698542275264,297
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-11-05,2021-02-23,110,0.687000737818542,1.37687844623589,1320,1686,91-180 d,0.237965626285586,366
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-11-05,2021-06-03,210,0.687000737818542,0.0762893238097414,1320,996,181-365 d,0.186484215600314,324
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-11-05,2021-12-15,405,0.687000737818542,2.61338056842655,1320,2342,>365 d,1.85546962588666,1022
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-11-05,2022-08-23,656,0.687000737818542,0.0989082650693266,1320,1008,>365 d,0.172926378252143,312
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-11-05,2022-09-08,672,0.687000737818542,-1.24691873987599,1320,294,>365 d,1.87002227310315,1026
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2020-11-05,2022-11-16,741,0.687000737818542,0.338292060066603,1320,1135,>365 d,0.0607988709697526,185
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2021-02-09,2021-02-23,14,0.127181941643808,1.37687844623589,1023,1686,00-45 d,0.780870676794834,663
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2021-02-09,2021-06-03,114,0.127181941643808,0.0762893238097414,1023,996,91-180 d,0.00129502927500218,27
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2021-02-09,2021-12-15,309,0.127181941643808,2.61338056842655,1023,2342,181-365 d,3.09059180590819,1319
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2021-02-09,2022-08-23,560,0.127181941643808,0.0989082650693266,1023,1008,>365 d,0.000399700393519192,15
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2021-02-09,2022-09-08,576,0.127181941643808,-1.24691873987599,1023,294,>365 d,0.94407634147659,729
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2021-02-09,2022-11-16,645,0.127181941643808,0.338292060066603,1023,1135,>365 d,0.0222837410502433,112
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2021-02-23,2021-06-03,100,1.37687844623589,0.0762893238097414,1686,996,91-180 d,0.84576603268661,690
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2021-02-23,2021-12-15,295,1.37687844623589,2.61338056842655,1686,2342,181-365 d,0.764468749090999,656
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2021-02-23,2022-08-23,546,1.37687844623589,0.0989082650693266,1686,1008,>365 d,0.81660389197545,678
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2021-02-23,2022-09-08,562,1.37687844623589,-1.24691873987599,1686,294,>365 d,3.44215583692432,1392
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2021-02-23,2022-11-16,631,1.37687844623589,0.338292060066603,1686,1135,>365 d,0.53933084076809,551
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2021-06-03,2021-12-15,195,0.0762893238097414,2.61338056842655,996,2342,181-365 d,3.21841599175563,1346
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2021-06-03,2022-08-23,446,0.0762893238097414,0.0989082650693266,996,1008,>365 d,0.000255808251852283,12
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2021-06-03,2022-09-08,462,0.0762893238097414,-1.24691873987599,996,294,>365 d,0.875439789901475,702
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2021-06-03,2022-11-16,531,0.0762893238097414,0.338292060066603,996,1135,>365 d,0.0343227169030414,139
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2021-12-15,2022-08-23,251,2.61338056842655,0.0989082650693266,2342,1008,181-365 d,3.16128548217528,1334
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2021-12-15,2022-09-08,267,2.61338056842655,-1.24691873987599,2342,294,181-365 d,7.45095537484054,2048
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2021-12-15,2022-11-16,336,2.61338056842655,0.338292060066603,2342,1135,181-365 d,2.58801386043574,1207
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2022-08-23,2022-09-08,16,0.0989082650693266,-1.24691873987599,1008,294,00-45 d,0.905625163620044,714
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2022-08-23,2022-11-16,85,0.0989082650693266,0.338292060066603,1008,1135,46-90 d,0.0286523006536491,127
richness,"Formula richness
(detected formulae)",1,5,Control,0-10 cm,2022-09-08,2022-11-16,69,-1.24691873987599,0.338292060066603,294,1135,46-90 d,1.25644664012732,841
richness,"Formula richness
(detected formulae)",1,3,Control,0-10 cm,2017-10-20,2017-12-06,47,0.167991722227876,4.09389944090734,326,1691,46-90 d,7.70637570779351,1365
richness,"Formula richness
(detected formulae)",1,3,Control,0-10 cm,2017-10-20,2018-01-17,89,0.167991722227876,-0.364091008875202,326,141,46-90 d,0.141556016369055,185
richness,"Formula richness
(detected formulae)",1,3,Control,0-10 cm,2017-10-20,2018-01-30,102,0.167991722227876,1.05671368931356,326,635,91-180 d,0.394913367390322,309
richness,"Formula richness
(detected formulae)",1,3,Control,0-10 cm,2017-10-20,2018-02-13,116,0.167991722227876,-0.597056961412226,326,60,91-180 d,0.292649744169726,266
richness,"Formula richness
(detected formulae)",1,3,Control,0-10 cm,2017-10-20,2018-02-27,130,0.167991722227876,-0.415861220550096,326,123,91-180 d,0.170442129395249,203
richness,"Formula richness
(detected formulae)",1,3,Control,0-10 cm,2017-10-20,2018-05-09,201,0.167991722227876,-0.165638530788108,326,210,181-365 d,0.0556545728637548,116
richness,"Formula richness
(detected formulae)",1,3,Control,0-10 cm,2017-10-20,2018-05-22,214,0.167991722227876,-0.617189821508018,326,53,181-365 d,0.30825502831174,273
richness,"Formula richness
(detected formulae)",1,3,Control,0-10 cm,2017-10-20,2018-10-23,368,0.167991722227876,-0.459003063612508,326,108,>365 d,0.196561230735514,218
richness,"Formula richness
(detected formulae)",1,3,Control,0-10 cm,2017-10-20,2018-11-07,383,0.167991722227876,-0.717854121986978,326,18,>365 d,0.392361429856364,308
richness,"Formula richness
(detected formulae)",1,3,Control,0-10 cm,2017-10-20,2019-11-05,746,0.167991722227876,-0.611437575766363,326,55,>365 d,0.303755015285896,271
richness,"Formula richness
(detected formulae)",1,3,Control,0-10 cm,2017-10-20,2019-12-17,788,0.167991722227876,0.185248459452841,326,332,>365 d,0.000148897489825741,6
richness,"Formula richness
(detected formulae)",1,3,Control,0-10 cm,2017-10-20,2019-12-31,802,0.167991722227876,-0.217408742463002,326,192,>365 d,0.0742667590919724,134
richness,"Formula richness
(detected formulae)",1,3,Control,0-10 cm,2017-10-20,2020-01-28,830,0.167991722227876,-0.358338763133547,326,143,>365 d,0.138511889910396,183
richness,"Formula richness
(detected formulae)",1,3,Control,0-10 cm,2017-10-20,2020-03-10,872,0.167991722227876,-0.274931199879551,326,172,>365 d,0.0980903574640909,154
richness,"Formula richness
(detected formulae)",1,3,Control,0-10 cm,2017-10-20,2021-12-15,1517,0.167991722227876,0.0241855786865035,326,276,>365 d,0.0103401034601209,50
richness,"Formula richness
(detected formulae)",1,3,Control,0-10 cm,2017-10-20,2022-09-08,1784,0.167991722227876,-0.4791359237083,326,101,>365 d,0.209387095067448,225
richness,"Formula richness
(detected formulae)",1,3,Control,0-10 cm,2017-10-20,2022-11-16,1853,0.167991722227876,0.400957674764899,326,407,>365 d,0.0271365675207413,81
