response,feature,importance,feature_base,block
cue_wmean,rootstock_g_m2_10_20_minirhizotron_mean180d,-1.88577283776681e-06,rootstock_g_m2_10_20_minirhizotron_mean180d,bgc_sparse
cue_wmean,rootgrowth_g_m2_day_10_20_minirhizotron_last365d,-2.11887973815328e-06,rootgrowth_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
nosc_wmean,depth_group,0.0077864972098387,depth_group,experimental_structure
nosc_wmean,npoc_mg_l_10cm_pwchemistry_mean180d,0.0020897076551079,npoc_mg_l_10cm_pwchemistry_mean180d,bgc_sparse
nosc_wmean,no3_ugN_mL_lysimiter_surface_chemistry_mean180d,0.00194278885424442,no3_ugN_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
nosc_wmean,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d,0.00183867345666451,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
nosc_wmean,date_num,0.00153650053205042,date_num,calendar_time
nosc_wmean,tn_ug_mL_lysimiter_surface_chemistry_last365d,0.00118613317031439,tn_ug_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
nosc_wmean,year,0.00116578459258829,year,calendar_time
nosc_wmean,npoc_mg_l_10cm_pwchemistry_last365d,0.00115222151761888,npoc_mg_l_10cm_pwchemistry_last365d,bgc_sparse
nosc_wmean,treatment,0.000961030047182277,treatment,experimental_structure
nosc_wmean,npoc_mg_l_30cm_pwchemistry_mean180d,0.000910537377589277,npoc_mg_l_30cm_pwchemistry_mean180d,bgc_sparse
nosc_wmean,vwc_40_50_mean7d,0.000675915770300188,vwc_40_50_mean7d,climate_flux
nosc_wmean,tdn_mg_l_10cm_pwchemistry_last365d,0.000566418727888037,tdn_mg_l_10cm_pwchemistry_last365d,bgc_sparse
nosc_wmean,litterfall_mean_g_m2_mean180d,0.000558402217962376,litterfall_mean_g_m2_mean180d,bgc_sparse
nosc_wmean,vwc_mean90d,0.000557441533085903,vwc_mean90d,climate_flux
nosc_wmean,npoc_ug_mL_lysimiter_surface_chemistry_last365d,0.000538652379904891,npoc_ug_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
nosc_wmean,tn_ug_mL_lysimiter_surface_chemistry_mean180d,0.000535806319667885,tn_ug_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
nosc_wmean,tdn_mg_l_30cm_pwchemistry_last365d,0.000516272952205822,tdn_mg_l_30cm_pwchemistry_last365d,bgc_sparse
nosc_wmean,npoc_ug_mL_lysimiter_surface_chemistry_mean180d,0.000461815604917142,npoc_ug_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
nosc_wmean,npoc_ug_mL_lysimiter_surface_chemistry_days_since365d,0.000455018817392744,npoc_ug_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
nosc_wmean,npoc_mg_l_30cm_pwchemistry_last365d,0.000450520075651914,npoc_mg_l_30cm_pwchemistry_last365d,bgc_sparse
nosc_wmean,vwc_mean7d,0.000443345186534667,vwc_mean7d,climate_flux
nosc_wmean,rootstock_g_m2_10_20_minirhizotron_last365d,0.000442299288547494,rootstock_g_m2_10_20_minirhizotron_last365d,bgc_sparse
nosc_wmean,vwc_mean30d,0.000426816313312786,vwc_mean30d,climate_flux
nosc_wmean,temp_40_50_mean90d,0.000420054139957185,temp_40_50_mean90d,climate_flux
nosc_wmean,vwc_20_30_mean90d,0.000367769090803715,vwc_20_30_mean90d,climate_flux
nosc_wmean,nh4_ugN_mL_lysimiter_surface_chemistry_last365d,0.000365909515350244,nh4_ugN_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
nosc_wmean,tdn_mg_l_30cm_pwchemistry_days_since365d,0.000328322310748753,tdn_mg_l_30cm_pwchemistry_days_since365d,bgc_sparse
nosc_wmean,temp_20_30_mean90d,0.000319947812949377,temp_20_30_mean90d,climate_flux
nosc_wmean,temp_20_30_mean30d,0.000307760003040313,temp_20_30_mean30d,climate_flux
nosc_wmean,tdn_mg_l_30cm_pwchemistry_mean180d,0.000296467459486828,tdn_mg_l_30cm_pwchemistry_mean180d,bgc_sparse
nosc_wmean,vwc_20_30_sd90d,0.00029576674821433,vwc_20_30_sd90d,climate_flux
nosc_wmean,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,0.000288348999152834,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
nosc_wmean,no3_ugN_mL_lysimiter_surface_chemistry_last365d,0.000265889544128687,no3_ugN_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
nosc_wmean,vwc_20_30_mean7d,0.000258346283386071,vwc_20_30_mean7d,climate_flux
nosc_wmean,vwc_20_30_mean30d,0.000256693468405514,vwc_20_30_mean30d,climate_flux
nosc_wmean,rootmortality_g_m2_day_0_10_minirhizotron_mean180d,0.000254278076636282,rootmortality_g_m2_day_0_10_minirhizotron_mean180d,bgc_sparse
nosc_wmean,tdn_mg_l_10cm_pwchemistry_days_since365d,0.000241839827300113,tdn_mg_l_10cm_pwchemistry_days_since365d,bgc_sparse
nosc_wmean,nh4_ugN_mL_lysimiter_surface_chemistry_days_since365d,0.000241611531995117,nh4_ugN_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
nosc_wmean,tn_ug_mL_lysimiter_surface_chemistry_days_since365d,0.000237683763847636,tn_ug_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
nosc_wmean,temperature_mean90d,0.000233431844250472,temperature_mean90d,climate_flux
nosc_wmean,tdn_mg_l_10cm_pwchemistry_mean180d,0.000230195345064951,tdn_mg_l_10cm_pwchemistry_mean180d,bgc_sparse
nosc_wmean,vwc_sd30d,0.000228831974587435,vwc_sd30d,climate_flux
nosc_wmean,temp_40_50_mean7d,0.000227610727071766,temp_40_50_mean7d,climate_flux
nosc_wmean,vwc_sd90d__missing,0.000214947936008245,vwc_sd90d,climate_flux
nosc_wmean,flux_sd90d,0.000209246310516966,flux_sd90d,climate_flux
nosc_wmean,rootmortality_g_m2_day_10_20_minirhizotron_mean180d,0.000207107160298645,rootmortality_g_m2_day_10_20_minirhizotron_mean180d,bgc_sparse
nosc_wmean,rootmortality_g_m2_day_20_30_minirhizotron_mean180d,0.00020459206333592,rootmortality_g_m2_day_20_30_minirhizotron_mean180d,bgc_sparse
nosc_wmean,vwc_40_50_mean90d,0.000202254215089703,vwc_40_50_mean90d,climate_flux
nosc_wmean,vwc_sd90d,0.000200125853972961,vwc_sd90d,climate_flux
nosc_wmean,npoc_mg_l_30cm_pwchemistry_days_since365d,0.000199303537068414,npoc_mg_l_30cm_pwchemistry_days_since365d,bgc_sparse
nosc_wmean,temp_20_30_mean90d__missing,0.000187691009234084,temp_20_30_mean90d,climate_flux
nosc_wmean,vwc_sd7d__missing,0.00018565826814873,vwc_sd7d,climate_flux
nosc_wmean,temperature_mean7d,0.000177223273101199,temperature_mean7d,climate_flux
nosc_wmean,vwc_40_50_mean30d,0.000176815779984831,vwc_40_50_mean30d,climate_flux
nosc_wmean,flux_sd30d__missing,0.000173644679251297,flux_sd30d,climate_flux
nosc_wmean,po4_ugP_mL_lysimiter_surface_chemistry_mean180d__missing,0.000162122115146031,po4_ugP_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
nosc_wmean,po4_ugP_mL_lysimiter_surface_chemistry_mean180d,0.000161161887400955,po4_ugP_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
nosc_wmean,flux_mean90d,0.000157922866017327,flux_mean90d,climate_flux
nosc_wmean,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d__missing,0.000155560157216157,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
nosc_wmean,temp_40_50_mean90d__missing,0.000153812868696333,temp_40_50_mean90d,climate_flux
nosc_wmean,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d,0.000146512836131836,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d,bgc_sparse
nosc_wmean,temperature_sd7d,0.000140245281961792,temperature_sd7d,climate_flux
nosc_wmean,po4_ugP_mL_lysimiter_surface_chemistry_last365d,0.000138413742425366,po4_ugP_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
nosc_wmean,temperature_sd30d__missing,0.000126710052455359,temperature_sd30d,climate_flux
nosc_wmean,temp_40_50_mean30d,0.000125306545816913,temp_40_50_mean30d,climate_flux
nosc_wmean,flux_sd90d__missing,0.000119981878673227,flux_sd90d,climate_flux
nosc_wmean,flux_mean7d,0.000110397767068211,flux_mean7d,climate_flux
nosc_wmean,vwc_40_50_sd30d,0.000106589438397186,vwc_40_50_sd30d,climate_flux
nosc_wmean,temp_40_50_sd90d__missing,0.000106101281160457,temp_40_50_sd90d,climate_flux
nosc_wmean,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d,0.000104269323450147,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
nosc_wmean,vwc_20_30_sd7d,0.000102941102313308,vwc_20_30_sd7d,climate_flux
nosc_wmean,temp_20_30_mean7d,0.000100040522797349,temp_20_30_mean7d,climate_flux
nosc_wmean,vwc_20_30_mean30d__missing,9.4468562866532e-05,vwc_20_30_mean30d,climate_flux
nosc_wmean,temperature_sd90d__missing,9.40740732163918e-05,temperature_sd90d,climate_flux
nosc_wmean,no3_ugN_mL_lysimiter_surface_chemistry_mean180d__missing,8.42507113163791e-05,no3_ugN_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
nosc_wmean,temp_20_30_sd90d__missing,8.18866217783092e-05,temp_20_30_sd90d,climate_flux
nosc_wmean,vwc_20_30_mean90d__missing,8.12641805250665e-05,vwc_20_30_mean90d,climate_flux
nosc_wmean,vwc_20_30_sd30d__missing,8.12171144314615e-05,vwc_20_30_sd30d,climate_flux
nosc_wmean,rootmortality_g_m2_day_0_10_minirhizotron_last365d,8.04603104849735e-05,rootmortality_g_m2_day_0_10_minirhizotron_last365d,bgc_sparse
nosc_wmean,rootstock_g_m2_10_20_minirhizotron_days_since365d__missing,7.82533183473777e-05,rootstock_g_m2_10_20_minirhizotron_days_since365d,bgc_sparse
nosc_wmean,flux_mean30d,7.68099944811582e-05,flux_mean30d,climate_flux
nosc_wmean,npoc_mg_l_10cm_pwchemistry_days_since365d,7.67552278835613e-05,npoc_mg_l_10cm_pwchemistry_days_since365d,bgc_sparse
nosc_wmean,vwc_40_50_sd90d__missing,7.56361254731603e-05,vwc_40_50_sd90d,climate_flux
nosc_wmean,rootstock_g_m2_20_30_minirhizotron_days_since365d__missing,7.5574830981292e-05,rootstock_g_m2_20_30_minirhizotron_days_since365d,bgc_sparse
nosc_wmean,vwc_sd30d__missing,7.51758954078243e-05,vwc_sd30d,climate_flux
nosc_wmean,temperature_sd7d__missing,7.51202095519044e-05,temperature_sd7d,climate_flux
nosc_wmean,rootstock_g_m2_0_10_minirhizotron_mean180d,7.28409039814875e-05,rootstock_g_m2_0_10_minirhizotron_mean180d,bgc_sparse
nosc_wmean,vwc_mean30d__missing,7.19176618592372e-05,vwc_mean30d,climate_flux
nosc_wmean,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d,7.16858810126537e-05,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d,bgc_sparse
nosc_wmean,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d__missing,7.09369518486194e-05,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d,bgc_sparse
nosc_wmean,doy_cos,7.09288299998732e-05,doy_cos,calendar_time
nosc_wmean,rootmortality_g_m2_day_20_30_minirhizotron_mean180d__missing,7.02894845637028e-05,rootmortality_g_m2_day_20_30_minirhizotron_mean180d,bgc_sparse
nosc_wmean,temp_40_50_sd30d,6.7552320539161e-05,temp_40_50_sd30d,climate_flux
nosc_wmean,vwc_20_30_sd7d__missing,6.43518063914093e-05,vwc_20_30_sd7d,climate_flux
nosc_wmean,rootmortality_g_m2_day_20_30_minirhizotron_last365d,6.36517832581833e-05,rootmortality_g_m2_day_20_30_minirhizotron_last365d,bgc_sparse
nosc_wmean,litterfall_mean_g_m2_days_since365d,6.26929498475945e-05,litterfall_mean_g_m2_days_since365d,bgc_sparse
nosc_wmean,temp_40_50_mean30d__missing,6.09003311141252e-05,temp_40_50_mean30d,climate_flux
nosc_wmean,vwc_40_50_mean7d__missing,6.03938441537355e-05,vwc_40_50_mean7d,climate_flux
nosc_wmean,vwc_40_50_sd30d__missing,5.9497692140561e-05,vwc_40_50_sd30d,climate_flux
nosc_wmean,vwc_40_50_sd7d,5.33329273886618e-05,vwc_40_50_sd7d,climate_flux
nosc_wmean,temp_20_30_sd30d__missing,5.24463140440945e-05,temp_20_30_sd30d,climate_flux
nosc_wmean,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d,5.15690389190397e-05,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d,bgc_sparse
nosc_wmean,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d,5.05876336269187e-05,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d,bgc_sparse
nosc_wmean,nh4_ugN_mL_lysimiter_surface_chemistry_last365d__missing,4.51276217623824e-05,nh4_ugN_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
nosc_wmean,npoc_mgC_L_plotmean_throughfall_last365d,4.35904550004269e-05,npoc_mgC_L_plotmean_throughfall_last365d,bgc_sparse
nosc_wmean,temp_20_30_sd30d,4.26233321973661e-05,temp_20_30_sd30d,climate_flux
nosc_wmean,rootgrowth_g_m2_day_10_20_minirhizotron_days_since365d__missing,3.89556637932551e-05,rootgrowth_g_m2_day_10_20_minirhizotron_days_since365d,bgc_sparse
nosc_wmean,temp_40_50_sd7d__missing,3.69311291327139e-05,temp_40_50_sd7d,climate_flux
nosc_wmean,vwc_20_30_sd90d__missing,3.68549056344511e-05,vwc_20_30_sd90d,climate_flux
nosc_wmean,rootgrowth_g_m2_day_20_30_minirhizotron_last365d__missing,3.63808710870353e-05,rootgrowth_g_m2_day_20_30_minirhizotron_last365d,bgc_sparse
nosc_wmean,vwc_20_30_sd30d,3.56121370454174e-05,vwc_20_30_sd30d,climate_flux
nosc_wmean,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d__missing,3.49041319443399e-05,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d,bgc_sparse
nosc_wmean,rootmortality_g_m2_day_10_20_minirhizotron_mean180d__missing,3.4580396843225e-05,rootmortality_g_m2_day_10_20_minirhizotron_mean180d,bgc_sparse
nosc_wmean,temp_40_50_sd30d__missing,3.37978549630762e-05,temp_40_50_sd30d,climate_flux
nosc_wmean,rootstock_g_m2_0_10_minirhizotron_days_since365d,3.37415400257137e-05,rootstock_g_m2_0_10_minirhizotron_days_since365d,bgc_sparse
nosc_wmean,rootgrowth_g_m2_day_20_30_minirhizotron_days_since365d__missing,3.36497232228161e-05,rootgrowth_g_m2_day_20_30_minirhizotron_days_since365d,bgc_sparse
nosc_wmean,vwc_40_50_sd7d__missing,3.34725701658494e-05,vwc_40_50_sd7d,climate_flux
nosc_wmean,po4_ugP_mL_lysimiter_surface_chemistry_last365d__missing,3.25751927448716e-05,po4_ugP_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
nosc_wmean,tfvol_ml_plotmean_throughfall_last365d__missing,3.21435353813573e-05,tfvol_ml_plotmean_throughfall_last365d,bgc_sparse
nosc_wmean,flux_sd30d,3.123950939221e-05,flux_sd30d,climate_flux
nosc_wmean,tfvol_ml_plotmean_throughfall_days_since365d__missing,3.1153706271152e-05,tfvol_ml_plotmean_throughfall_days_since365d,bgc_sparse
nosc_wmean,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d__missing,3.05954899646881e-05,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d,bgc_sparse
nosc_wmean,temp_40_50_sd7d,3.04338707649603e-05,temp_40_50_sd7d,climate_flux
nosc_wmean,flux_mean30d__missing,2.8755544256355e-05,flux_mean30d,climate_flux
nosc_wmean,npoc_mgC_L_plotmean_throughfall_mean180d__missing,2.70156378022923e-05,npoc_mgC_L_plotmean_throughfall_mean180d,bgc_sparse
nosc_wmean,rootstock_g_m2_20_30_minirhizotron_days_since365d,2.68847542882607e-05,rootstock_g_m2_20_30_minirhizotron_days_since365d,bgc_sparse
nosc_wmean,litterfall_mean_g_m2_last365d,2.57257665382533e-05,litterfall_mean_g_m2_last365d,bgc_sparse
nosc_wmean,npoc_ug_mL_lysimiter_surface_chemistry_mean180d__missing,2.353996177673e-05,npoc_ug_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
nosc_wmean,rootstock_g_m2_0_10_minirhizotron_last365d,2.25379210942072e-05,rootstock_g_m2_0_10_minirhizotron_last365d,bgc_sparse
nosc_wmean,npoc_mgC_L_plotmean_throughfall_days_since365d__missing,2.24639821298676e-05,npoc_mgC_L_plotmean_throughfall_days_since365d,bgc_sparse
nosc_wmean,npoc_ug_mL_lysimiter_surface_chemistry_last365d__missing,2.04019710330896e-05,npoc_ug_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
nosc_wmean,rootgrowth_g_m2_day_0_10_minirhizotron_mean180d__missing,2.03913673217231e-05,rootgrowth_g_m2_day_0_10_minirhizotron_mean180d,bgc_sparse
nosc_wmean,tfvol_ml_plotmean_throughfall_mean180d__missing,1.97848629460793e-05,tfvol_ml_plotmean_throughfall_mean180d,bgc_sparse
nosc_wmean,rootmortality_g_m2_day_20_30_minirhizotron_last365d__missing,1.94298711642134e-05,rootmortality_g_m2_day_20_30_minirhizotron_last365d,bgc_sparse
nosc_wmean,tdn_mg_l_10cm_pwchemistry_mean180d__missing,1.85651088586158e-05,tdn_mg_l_10cm_pwchemistry_mean180d,bgc_sparse
nosc_wmean,rootmortality_g_m2_day_0_10_minirhizotron_last365d__missing,1.80320074803979e-05,rootmortality_g_m2_day_0_10_minirhizotron_last365d,bgc_sparse
nosc_wmean,vwc_mean90d__missing,1.7053160351898e-05,vwc_mean90d,climate_flux
nosc_wmean,rootstock_g_m2_0_10_minirhizotron_days_since365d__missing,1.68843434257857e-05,rootstock_g_m2_0_10_minirhizotron_days_since365d,bgc_sparse
nosc_wmean,rootgrowth_g_m2_day_10_20_minirhizotron_days_since365d,1.67273469623406e-05,rootgrowth_g_m2_day_10_20_minirhizotron_days_since365d,bgc_sparse
nosc_wmean,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d,1.30490014363671e-05,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d,bgc_sparse
nosc_wmean,flux_mean7d__missing,1.26498145281007e-05,flux_mean7d,climate_flux
nosc_wmean,rootmortality_g_m2_day_10_20_minirhizotron_last365d__missing,1.07948569177323e-05,rootmortality_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
nosc_wmean,tdn_mgN_L_plotmean_throughfall_days_since365d__missing,1.04229196877204e-05,tdn_mgN_L_plotmean_throughfall_days_since365d,bgc_sparse
nosc_wmean,tfvol_ml_plotmean_throughfall_last365d,9.80093868950238e-06,tfvol_ml_plotmean_throughfall_last365d,bgc_sparse
nosc_wmean,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d,9.72416595150771e-06,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d,bgc_sparse
nosc_wmean,rootstock_g_m2_20_30_minirhizotron_mean180d__missing,9.43095540367822e-06,rootstock_g_m2_20_30_minirhizotron_mean180d,bgc_sparse
nosc_wmean,temp_20_30_mean30d__missing,9.39827316397923e-06,temp_20_30_mean30d,climate_flux
nosc_wmean,rootmortality_g_m2_day_10_20_minirhizotron_last365d,9.0229810282314e-06,rootmortality_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
nosc_wmean,tdn_mgN_L_plotmean_throughfall_last365d__missing,8.67069288324451e-06,tdn_mgN_L_plotmean_throughfall_last365d,bgc_sparse
nosc_wmean,rootgrowth_g_m2_day_10_20_minirhizotron_last365d__missing,8.47564764488062e-06,rootgrowth_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
nosc_wmean,temp_20_30_sd7d__missing,8.42054088563282e-06,temp_20_30_sd7d,climate_flux
nosc_wmean,flux_sd7d__missing,8.35244428218274e-06,flux_sd7d,climate_flux
nosc_wmean,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d__missing,8.10668229391665e-06,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
nosc_wmean,temperature_mean30d__missing,8.03823171929863e-06,temperature_mean30d,climate_flux
nosc_wmean,vwc_40_50_mean30d__missing,7.57615411488732e-06,vwc_40_50_mean30d,climate_flux
nosc_wmean,tfvol_ml_plotmean_throughfall_mean180d,6.93512888145365e-06,tfvol_ml_plotmean_throughfall_mean180d,bgc_sparse
nosc_wmean,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d__missing,6.4829189331439e-06,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d,bgc_sparse
nosc_wmean,npoc_mgC_L_plotmean_throughfall_days_since365d,6.43502399514118e-06,npoc_mgC_L_plotmean_throughfall_days_since365d,bgc_sparse
nosc_wmean,temperature_mean7d__missing,6.37058450918571e-06,temperature_mean7d,climate_flux
nosc_wmean,temp_40_50_mean7d__missing,4.43844237232582e-06,temp_40_50_mean7d,climate_flux
nosc_wmean,vwc_40_50_sd90d,3.59782775328177e-06,vwc_40_50_sd90d,climate_flux
nosc_wmean,rootstock_g_m2_0_10_minirhizotron_last365d__missing,3.09838568982901e-06,rootstock_g_m2_0_10_minirhizotron_last365d,bgc_sparse
nosc_wmean,npoc_mgC_L_plotmean_throughfall_last365d__missing,3.09437573209359e-06,npoc_mgC_L_plotmean_throughfall_last365d,bgc_sparse
nosc_wmean,rootstock_g_m2_20_30_minirhizotron_last365d__missing,2.31509643867534e-06,rootstock_g_m2_20_30_minirhizotron_last365d,bgc_sparse
nosc_wmean,temp_40_50_sd90d,2.03979004436428e-06,temp_40_50_sd90d,climate_flux
nosc_wmean,vwc_mean7d__missing,1.01808537689507e-06,vwc_mean7d,climate_flux
nosc_wmean,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d__missing,4.15939857443926e-07,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d,bgc_sparse
nosc_wmean,npoc_mg_l_30cm_pwchemistry_mean180d__missing,0,npoc_mg_l_30cm_pwchemistry_mean180d,bgc_sparse
nosc_wmean,tdn_mg_l_30cm_pwchemistry_mean180d__missing,0,tdn_mg_l_30cm_pwchemistry_mean180d,bgc_sparse
nosc_wmean,tdn_mgN_L_plotmean_throughfall_days_since365d,-1.9947115642327e-07,tdn_mgN_L_plotmean_throughfall_days_since365d,bgc_sparse
nosc_wmean,rootgrowth_g_m2_day_20_30_minirhizotron_last365d,-4.30862232307705e-07,rootgrowth_g_m2_day_20_30_minirhizotron_last365d,bgc_sparse
nosc_wmean,npoc_mg_l_10cm_pwchemistry_mean180d__missing,-6.46963901160147e-07,npoc_mg_l_10cm_pwchemistry_mean180d,bgc_sparse
nosc_wmean,rootstock_g_m2_10_20_minirhizotron_mean180d__missing,-8.60219862826028e-07,rootstock_g_m2_10_20_minirhizotron_mean180d,bgc_sparse
nosc_wmean,vwc_sd7d,-2.07626280938644e-06,vwc_sd7d,climate_flux
nosc_wmean,rootstock_g_m2_10_20_minirhizotron_mean180d,-2.44321205679188e-06,rootstock_g_m2_10_20_minirhizotron_mean180d,bgc_sparse
nosc_wmean,tdn_mgN_L_plotmean_throughfall_mean180d,-3.9898385723991e-06,tdn_mgN_L_plotmean_throughfall_mean180d,bgc_sparse
nosc_wmean,temperature_mean90d__missing,-5.39395425076461e-06,temperature_mean90d,climate_flux
nosc_wmean,rootstock_g_m2_0_10_minirhizotron_mean180d__missing,-6.11816481506877e-06,rootstock_g_m2_0_10_minirhizotron_mean180d,bgc_sparse
nosc_wmean,rootmortality_g_m2_day_0_10_minirhizotron_mean180d__missing,-6.48104321480214e-06,rootmortality_g_m2_day_0_10_minirhizotron_mean180d,bgc_sparse
nosc_wmean,tdn_mgN_L_plotmean_throughfall_last365d,-6.5347724637026e-06,tdn_mgN_L_plotmean_throughfall_last365d,bgc_sparse
nosc_wmean,npoc_mgC_L_plotmean_throughfall_mean180d,-7.18746310556084e-06,npoc_mgC_L_plotmean_throughfall_mean180d,bgc_sparse
nosc_wmean,rootstock_g_m2_20_30_minirhizotron_mean180d,-7.70093646410763e-06,rootstock_g_m2_20_30_minirhizotron_mean180d,bgc_sparse
nosc_wmean,rootstock_g_m2_10_20_minirhizotron_last365d__missing,-8.80012959066123e-06,rootstock_g_m2_10_20_minirhizotron_last365d,bgc_sparse
nosc_wmean,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d__missing,-9.82828595325325e-06,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d,bgc_sparse
nosc_wmean,tdn_mgN_L_plotmean_throughfall_mean180d__missing,-1.00913979027104e-05,tdn_mgN_L_plotmean_throughfall_mean180d,bgc_sparse
nosc_wmean,rootgrowth_g_m2_day_0_10_minirhizotron_last365d__missing,-1.05796475201518e-05,rootgrowth_g_m2_day_0_10_minirhizotron_last365d,bgc_sparse
